video,miss_rate,bin,miss_frac
1519,0.03,1067,0.0
1519,0.03,1068,0.0
1519,0.03,1069,0.0
1519,0.03,1070,0.2857
1519,0.03,1071,0.5
1519,0.03,1072,0.1429
1519,0.03,1073,1.0
1519,0.03,1074,1.0
1519,0.03,1075,1.0
1519,0.03,1076,1.0
1519,0.03,1077,1.0
1519,0.03,1078,1.0
1519,0.03,1079,1.0
1519,0.03,1080,1.0
1519,0.03,1081,1.0
1519,0.03,1082,0.375
1519,0.03,1083,0.0
1519,0.03,1084,0.0
1519,0.03,1085,0.0
1519,0.03,1086,0.0
1519,0.03,1087,0.0
1519,0.03,1088,0.0
1519,0.03,1089,0.0
1519,0.03,1090,0.0
1519,0.03,1091,0.0
1519,0.03,1092,0.0
1519,0.03,1093,0.0
1519,0.03,1094,0.0
1519,0.03,1095,0.0
1519,0.03,1096,0.0
1519,0.03,1097,0.0
1519,0.03,1098,0.0
1519,0.03,1099,0.0
1519,0.03,1100,0.0
1519,0.03,1101,0.0
1519,0.03,1102,0.0
1519,0.03,1103,0.0
1519,0.03,1104,0.0
1519,0.03,1105,0.0
1519,0.03,1106,0.0
1519,0.03,1107,0.0
1519,0.03,1108,0.8571
1519,0.03,1109,1.0
1519,0.03,1110,1.0
1519,0.03,1111,0.7143
1519,0.03,1112,0.625
1519,0.03,1113,0.0
1519,0.03,1114,0.0
1519,0.03,1115,0.0
1519,0.03,1116,0.0
1519,0.03,1117,0.0
1519,0.03,1118,0.0
1519,0.03,1119,0.0
1519,0.03,1120,0.0
1519,0.03,1121,0.0
1519,0.03,1122,0.0
1519,0.03,1123,0.0
1519,0.03,1124,0.0
1519,0.03,1125,0.0
1519,0.03,1126,0.0
1519,0.03,1127,0.0
1519,0.03,1128,0.0
1519,0.03,1129,0.0
1519,0.03,1130,0.0
1519,0.03,1131,0.0
1519,0.03,1132,0.0
1519,0.03,1133,0.0
1519,0.03,1134,0.0
1519,0.03,1135,0.0
1519,0.03,1136,0.0
1519,0.03,1137,0.0
1519,0.03,1138,0.0
1519,0.03,1139,0.0
1519,0.03,1140,0.0
1519,0.03,1141,0.0
1519,0.03,1142,0.0
1519,0.03,1143,0.0
1519,0.03,1144,0.0
1519,0.03,1145,0.0
1519,0.03,1146,0.0
1519,0.03,1147,0.0
1519,0.03,1148,0.0
1519,0.03,1149,0.0
1519,0.03,1150,0.0
1519,0.03,1151,0.0
1519,0.03,1152,0.0
1519,0.03,1153,0.0
1519,0.03,1154,0.0
1519,0.03,1155,0.0
1519,0.03,1156,0.0
1519,0.03,1157,0.0
1519,0.03,1158,0.0
1519,0.03,1159,0.0
1519,0.03,1160,0.0
1519,0.03,1161,0.0
1519,0.03,1162,0.0
1519,0.03,1163,0.0
1519,0.03,1164,0.0
1519,0.03,1165,0.0
1519,0.03,1166,0.0
1519,0.03,1167,0.0
1519,0.03,1168,0.0
1519,0.03,1169,0.0
1519,0.03,1170,0.0
1519,0.03,1171,0.0
1519,0.03,1172,0.0
1519,0.03,1173,0.0
1519,0.03,1174,0.0
1519,0.03,1175,0.0
1519,0.03,1176,0.0
1519,0.03,1177,0.0
1519,0.03,1178,0.0
1519,0.03,1179,0.0
1519,0.03,1180,0.0
1519,0.03,1181,0.0
1519,0.03,1182,0.0
1519,0.03,1183,0.0
1519,0.03,1184,0.0
1519,0.03,1185,0.0
1519,0.03,1186,0.0
1519,0.03,1187,0.0
1519,0.03,1188,0.0
1519,0.03,1189,0.0
1519,0.03,1190,0.0
1519,0.03,1191,0.0
1519,0.03,1192,0.0
1519,0.03,1193,0.0
1519,0.03,1194,0.0
1519,0.03,1195,0.0
1519,0.03,1196,0.0
1519,0.03,1197,0.0
1519,0.03,1198,0.0
1519,0.03,1199,0.0
1519,0.03,1200,0.0
1519,0.03,1201,0.0
1519,0.03,1202,0.0
1519,0.03,1203,0.0
1519,0.03,1204,0.0
1519,0.03,1205,0.0
1519,0.03,1206,0.0
1519,0.03,1207,0.0
1519,0.03,1208,0.0
1519,0.03,1209,0.0
1519,0.03,1210,0.0
1519,0.03,1211,0.0
1519,0.03,1212,0.0
1519,0.03,1213,0.0
1519,0.03,1214,0.0
1519,0.03,1215,0.0
1519,0.03,1216,0.0
1519,0.03,1217,0.0
1519,0.03,1218,0.0
1519,0.03,1219,0.0
1519,0.03,1220,0.0
1519,0.03,1221,0.0
1519,0.03,1222,0.0
1519,0.03,1223,0.0
1519,0.03,1224,0.0
1519,0.03,1225,0.0
1519,0.03,1226,0.0
1519,0.03,1227,0.0
1519,0.03,1228,0.0
1519,0.03,1229,0.0
1519,0.03,1230,0.0
1519,0.03,1231,0.0
1519,0.03,1232,0.0
1519,0.03,1233,0.0
1519,0.03,1234,0.0
1519,0.03,1235,0.0
1519,0.03,1236,0.0
1519,0.03,1237,0.0
1519,0.03,1238,0.0
1519,0.03,1239,0.0
1519,0.03,1240,0.0
1519,0.03,1241,0.0
1519,0.03,1242,0.0
1519,0.03,1243,0.0
1519,0.03,1244,0.0
1519,0.03,1245,0.0
1519,0.03,1246,0.0
1519,0.03,1247,0.0
1519,0.03,1248,0.0
1519,0.03,1249,0.0
1519,0.03,1250,0.0
1519,0.03,1251,0.0
1519,0.03,1252,0.0
1519,0.03,1253,0.0
1519,0.03,1254,0.0
1519,0.03,1255,0.0
1519,0.03,1256,0.0
1519,0.03,1257,0.0
1519,0.03,1258,0.0
1519,0.03,1259,0.0
1519,0.03,1260,0.0
1519,0.03,1261,0.0
1519,0.03,1262,0.0
1519,0.03,1263,0.0
1519,0.03,1264,0.0
1519,0.03,1265,0.0
1519,0.03,1266,0.0
1519,0.03,1267,0.0
1519,0.03,1268,0.0
1519,0.03,1269,0.0
1519,0.03,1270,0.0
1519,0.03,1271,0.0
1519,0.03,1272,0.0
1519,0.03,1273,0.0
1519,0.03,1274,0.0
1519,0.03,1275,0.0
1519,0.03,1276,0.0
1519,0.03,1277,0.0
1519,0.03,1278,0.0
1519,0.03,1279,0.0
1519,0.03,1280,0.0
1519,0.03,1281,0.0
1519,0.03,1282,0.0
1519,0.03,1283,0.0
1519,0.03,1284,0.0
1519,0.03,1285,0.0
1519,0.03,1286,0.0
1519,0.03,1287,0.0
1519,0.03,1288,0.0
1519,0.03,1289,0.0
1519,0.03,1290,0.0
1519,0.03,1291,0.0
1519,0.03,1292,0.0
1519,0.03,1293,0.0
1519,0.03,1294,0.0
1519,0.03,1295,0.0
1519,0.03,1296,0.0
1519,0.03,1297,0.0
1519,0.03,1298,0.0
1519,0.03,1299,0.0
1519,0.03,1300,0.0
1519,0.03,1301,0.0
1519,0.03,1302,0.0
1519,0.03,1303,0.0
1519,0.03,1304,0.0
1519,0.03,1305,0.0
1519,0.03,1306,0.0
1519,0.03,1307,0.0
1519,0.03,1308,0.0
1519,0.03,1309,0.0
1519,0.03,1310,0.0
1519,0.03,1311,0.0
1519,0.03,1312,0.0
1519,0.03,1313,0.0
1519,0.03,1314,0.0
1519,0.03,1315,0.0
1519,0.03,1316,0.0
1519,0.03,1317,0.0
1519,0.03,1318,0.0
1519,0.03,1319,0.0
1519,0.03,1320,0.0
1519,0.03,1321,0.0
1519,0.03,1322,0.0
1519,0.03,1323,0.0
1519,0.03,1324,0.0
1519,0.03,1325,0.0
1519,0.03,1326,0.0
1519,0.03,1327,0.0
1519,0.03,1328,0.0
1519,0.03,1329,0.0
1519,0.03,1330,0.0
1519,0.03,1331,0.0
1519,0.03,1332,0.0
1519,0.03,1333,0.125
1519,0.03,1334,0.7143
1519,0.03,1335,0.0
1519,0.03,1336,0.375
1519,0.03,1337,0.2857
1519,0.03,1338,0.0
1519,0.03,1339,0.0
1519,0.03,1340,0.0
1519,0.03,1341,0.0
1519,0.03,1342,0.0
1519,0.03,1343,0.0
1519,0.03,1344,0.125
1519,0.03,1345,0.0
1519,0.03,1346,0.0
1519,0.03,1347,0.0
1519,0.03,1348,0.0
1519,0.03,1349,0.0
1519,0.03,1350,0.0
1519,0.03,1351,0.0
1519,0.03,1352,0.0
1519,0.03,1353,0.0
1519,0.03,1354,0.0
1519,0.03,1355,0.0
1519,0.03,1356,0.0
1519,0.03,1357,0.0
1519,0.03,1358,0.0
1519,0.03,1359,0.0
1519,0.03,1360,0.0
1519,0.03,1361,0.0
1519,0.03,1362,0.0
1519,0.03,1363,0.0
1519,0.03,1364,0.0
1519,0.03,1365,0.0
1519,0.03,1366,0.0
1519,0.03,1367,0.0
1519,0.03,1368,0.0
1519,0.03,1369,0.0
1519,0.03,1370,0.0
1519,0.03,1371,0.0
1519,0.03,1372,0.0
1519,0.03,1373,0.0
1519,0.03,1374,0.0
1519,0.03,1375,0.0
1519,0.03,1376,0.0
1519,0.03,1377,0.0
1519,0.03,1378,0.0
1519,0.03,1379,0.0
1519,0.03,1380,0.0
1519,0.03,1381,0.0
1519,0.03,1382,0.0
1519,0.03,1383,0.0
1519,0.03,1384,0.0
1519,0.03,1385,0.0
1519,0.03,1386,0.0
1519,0.03,1387,0.0
1519,0.03,1388,0.0
1519,0.03,1389,0.0
1519,0.03,1390,0.0
1519,0.03,1391,0.0
1519,0.03,1392,0.0
1519,0.03,1393,0.0
1519,0.03,1394,0.0
1519,0.03,1395,0.0
1519,0.03,1396,0.0
1519,0.03,1397,0.0
1519,0.03,1398,0.0
1519,0.03,1399,0.0
1519,0.03,1400,0.0
1519,0.03,1401,0.0
1519,0.03,1402,0.0
1519,0.03,1403,0.0
1519,0.03,1404,0.0
1519,0.03,1405,0.0
1519,0.03,1406,0.0
1519,0.03,1407,0.0
1519,0.03,1408,0.0
1519,0.03,1409,0.0
1519,0.03,1410,0.0
1519,0.03,1411,0.0
1519,0.03,1412,0.0
1519,0.03,1413,0.0
1519,0.03,1414,0.0
1519,0.03,1415,0.0
1519,0.03,1416,0.0
1519,0.03,1417,0.0
1519,0.03,1418,0.0
1519,0.03,1419,0.0
1519,0.03,1420,0.0
1519,0.03,1421,0.0
1519,0.03,1422,0.0
1519,0.03,1423,0.0
1519,0.03,1424,0.0
1519,0.03,1425,0.0
1519,0.03,1426,0.0
1519,0.03,1427,0.0
1519,0.03,1428,0.0
1519,0.03,1429,0.0
1519,0.03,1430,0.0
1519,0.03,1431,0.0
1519,0.03,1432,0.0
1519,0.03,1433,0.0
1519,0.03,1434,0.0
1519,0.03,1435,0.0
1519,0.03,1436,0.0
1519,0.03,1437,0.0
1519,0.03,1438,0.0
1519,0.03,1439,0.0
1519,0.03,1440,0.0
1519,0.03,1441,0.0
1519,0.03,1442,0.0
1519,0.03,1443,0.0
1519,0.03,1444,0.0
1519,0.03,1445,0.0
1519,0.03,1446,0.0
1519,0.03,1447,0.0
1519,0.03,1448,0.0
1519,0.03,1449,0.0
1519,0.03,1450,0.0
1519,0.03,1451,0.0
1519,0.03,1452,0.0
1519,0.03,1453,0.0
1519,0.03,1454,0.125
1519,0.03,1455,0.0
1519,0.03,1456,0.0
1519,0.03,1457,0.0
1519,0.03,1458,0.0
1519,0.03,1459,0.0
1519,0.03,1460,0.0
1519,0.03,1461,0.0
1519,0.03,1462,0.0
1519,0.03,1463,0.0
1519,0.03,1464,0.0
1519,0.03,1465,0.0
1519,0.03,1466,0.0
1519,0.03,1467,0.0
1519,0.03,1468,0.0
1519,0.03,1469,0.0
1519,0.03,1470,0.0
1519,0.03,1471,0.0
1519,0.03,1472,0.0
1519,0.03,1473,0.0
1519,0.03,1474,0.0
1519,0.03,1475,0.0
1519,0.03,1476,0.0
1519,0.03,1477,0.0
1519,0.03,1478,0.0
1519,0.03,1479,0.0
1519,0.03,1480,0.0
1519,0.03,1481,0.0
1519,0.03,1482,0.0
1519,0.03,1483,0.4286
1519,0.03,1484,0.0
1519,0.03,1485,0.0
1519,0.03,1486,0.0
1519,0.03,1487,0.0
1519,0.03,1488,0.0
1519,0.03,1489,0.0
1519,0.03,1490,0.0
1519,0.03,1491,0.0
1519,0.03,1492,0.0
1519,0.03,1493,0.0
1519,0.03,1494,0.0
1519,0.03,1495,0.0
1519,0.03,1496,0.0
1519,0.03,1497,0.0
1519,0.03,1498,0.0
1519,0.03,1499,0.0
1519,0.03,1500,0.0
1519,0.03,1501,0.0
1519,0.03,1502,0.0
1519,0.03,1503,0.0
1519,0.03,1504,0.0
1519,0.03,1505,0.0
1519,0.03,1506,0.0
1519,0.03,1507,0.0
1519,0.03,1508,0.5714
1519,0.03,1509,0.375
1519,0.03,1510,0.0
1519,0.03,1511,0.0
1519,0.03,1512,0.0
1519,0.03,1513,0.0
1519,0.03,1514,0.0
1519,0.03,1515,0.0
1519,0.03,1516,0.0
1519,0.03,1517,0.0
1519,0.03,1518,0.0
1519,0.03,1519,0.0
1519,0.03,1520,0.0
1519,0.03,1521,0.0
1519,0.03,1522,0.0
1519,0.03,1523,0.0
1519,0.03,1524,0.0
1519,0.03,1525,0.0
1519,0.03,1526,0.0
1519,0.03,1527,0.0
1519,0.03,1528,0.125
1519,0.03,1529,0.0
1519,0.03,1530,0.0
1519,0.03,1531,0.0
1519,0.03,1532,0.0
1519,0.03,1533,0.0
1519,0.03,1534,0.0
1519,0.03,1535,0.0
1519,0.03,1536,0.0
1519,0.03,1537,0.0
1519,0.03,1538,0.0
1519,0.03,1539,0.0
1519,0.03,1540,0.0
1519,0.03,1541,0.0
1519,0.03,1542,0.0
1519,0.03,1543,0.0
1519,0.03,1544,0.0
1519,0.03,1545,0.0
1519,0.03,1546,0.0
1519,0.03,1547,0.0
1519,0.03,1548,0.0
1519,0.03,1549,0.0
1519,0.03,1550,0.0
1519,0.03,1551,0.0
1519,0.03,1552,0.0
1519,0.03,1553,0.0
1519,0.03,1554,0.0
1519,0.03,1555,0.0
1519,0.03,1556,0.0
1519,0.03,1557,0.0
1519,0.03,1558,0.0
1519,0.03,1559,0.0
1519,0.03,1560,0.0
1519,0.03,1561,0.0
1519,0.03,1562,0.0
1519,0.03,1563,0.0
1519,0.03,1564,0.0
1519,0.03,1565,0.0
1519,0.03,1566,0.0
1519,0.03,1567,0.0
1519,0.03,1568,0.0
1519,0.03,1569,0.0
1519,0.03,1570,0.0
1519,0.03,1571,0.0
1519,0.03,1572,0.0
1519,0.03,1573,0.0
1519,0.03,1574,0.0
1519,0.03,1575,0.0
1519,0.03,1576,0.0
1519,0.03,1577,0.0
1519,0.03,1578,0.0
1519,0.03,1579,0.0
1519,0.03,1580,0.0
1519,0.03,1581,0.0
1519,0.03,1582,0.0
1519,0.03,1583,0.0
1519,0.03,1584,0.0
1519,0.03,1585,0.0
1519,0.03,1586,0.0
1519,0.03,1587,0.0
1519,0.03,1588,0.0
1519,0.03,1589,0.0
1519,0.03,1590,0.0
1519,0.03,1591,0.0
1519,0.03,1592,0.0
1519,0.03,1593,0.0
1519,0.03,1594,0.0
1519,0.03,1595,0.0
1519,0.03,1596,0.0
1519,0.03,1597,0.0
1519,0.03,1598,0.0
1519,0.03,1599,0.0
1519,0.03,1600,0.0
1519,0.03,1601,0.0
1519,0.03,1602,0.0
1519,0.03,1603,0.0
1519,0.03,1604,0.0
1519,0.03,1605,0.0
1519,0.03,1606,0.0
1519,0.03,1607,0.0
1519,0.03,1608,0.0
1519,0.03,1609,0.0
1519,0.03,1610,0.1429
1519,0.03,1611,0.0
1519,0.03,1612,0.0
1519,0.03,1613,0.0
1519,0.03,1614,0.0
1519,0.03,1615,0.0
1519,0.03,1616,0.0
1519,0.03,1617,0.0
1519,0.03,1618,0.0
1519,0.03,1619,0.0
1519,0.03,1620,0.0
1519,0.03,1621,0.0
1519,0.03,1622,0.0
1519,0.03,1623,0.0
1519,0.03,1624,0.0
1519,0.03,1625,0.0
1519,0.03,1626,0.0
1519,0.03,1627,0.0
1519,0.03,1628,0.0
1519,0.03,1629,0.0
1519,0.03,1630,0.0
1519,0.03,1631,0.0
1519,0.03,1632,0.0
1519,0.03,1633,0.0
1519,0.03,1634,0.0
1519,0.03,1635,0.0
1519,0.03,1636,0.0
1519,0.03,1637,0.0
1519,0.03,1638,0.0
1519,0.03,1639,0.0
1519,0.03,1640,0.0
1519,0.03,1641,0.0
1519,0.03,1642,0.0
1519,0.03,1643,0.0
1519,0.03,1644,0.0
1519,0.03,1645,0.0
1519,0.03,1646,0.0
1519,0.03,1647,0.0
1519,0.03,1648,0.0
1519,0.03,1649,0.0
1519,0.03,1650,0.0
1519,0.03,1651,0.0
1519,0.03,1652,0.0
1519,0.03,1653,0.0
1519,0.03,1654,0.0
1519,0.03,1655,0.0
1519,0.03,1656,0.0
1519,0.03,1657,0.0
1519,0.03,1658,0.0
1519,0.03,1659,0.0
1519,0.03,1660,0.0
1519,0.03,1661,0.0
1519,0.03,1662,0.0
1519,0.03,1663,0.0
1519,0.03,1664,0.0
1519,0.03,1665,0.0
1519,0.03,1666,0.0
1519,0.03,1667,0.0
1519,0.03,1668,0.0
1519,0.03,1669,0.0
1519,0.03,1670,0.0
1519,0.03,1671,0.0
1519,0.03,1672,0.0
1519,0.03,1673,0.0
1519,0.03,1674,0.0
1519,0.03,1675,0.0
1519,0.03,1676,0.0
1519,0.03,1677,0.0
1519,0.03,1678,0.0
1519,0.03,1679,0.0
1519,0.03,1680,0.0
1519,0.03,1681,0.0
1519,0.03,1682,0.0
1519,0.03,1683,0.0
1519,0.03,1684,0.0
1519,0.03,1685,0.0
1519,0.03,1686,0.0
1519,0.03,1687,0.0
1519,0.03,1688,0.0
1519,0.03,1689,0.0
1519,0.03,1690,0.0
1519,0.03,1691,0.0
1519,0.03,1692,0.0
1519,0.03,1693,0.0
1519,0.03,1694,0.0
1519,0.03,1695,0.0
1519,0.03,1696,0.0
1519,0.03,1697,0.0
1519,0.03,1698,0.0
1519,0.03,1699,0.0
1519,0.03,1700,0.0
1519,0.03,1701,0.0
1519,0.03,1702,0.0
1519,0.03,1703,0.0
1519,0.03,1704,0.0
1519,0.03,1705,0.0
1519,0.03,1706,0.0
1519,0.03,1707,0.0
1519,0.03,1708,0.0
1519,0.03,1709,0.0
1519,0.03,1710,0.0
1519,0.03,1711,0.0
1519,0.03,1712,0.0
1519,0.03,1713,0.0
1519,0.03,1714,0.0
1519,0.03,1715,0.0
1519,0.03,1716,0.0
1519,0.03,1717,0.0
1519,0.03,1718,0.0
1519,0.03,1719,0.0
1519,0.03,1720,0.0
1519,0.03,1721,0.0
1519,0.03,1722,0.0
1519,0.03,1723,0.0
1519,0.03,1724,0.0
1519,0.03,1725,0.0
1519,0.03,1726,0.0
1519,0.03,1727,0.0
1519,0.03,1728,0.0
1519,0.03,1729,0.0
1519,0.03,1730,0.0
1519,0.03,1731,0.0
1519,0.03,1732,0.0
1519,0.03,1733,0.0
1519,0.03,1734,0.0
1519,0.03,1735,0.0
1519,0.03,1736,0.0
1519,0.03,1737,0.0
1519,0.03,1738,0.0
1519,0.03,1739,0.0
1519,0.03,1740,0.0
1519,0.03,1741,0.0
1519,0.03,1742,0.0
1519,0.03,1743,0.0
1519,0.03,1744,0.0
1519,0.03,1745,0.0
1519,0.03,1746,0.0
1519,0.03,1747,0.0
1519,0.03,1748,0.0
1519,0.03,1749,0.0
1519,0.03,1750,0.0
1519,0.03,1751,0.0
1519,0.03,1752,0.0
1519,0.03,1753,0.0
1519,0.03,1754,0.0
1519,0.03,1755,0.0
1519,0.03,1756,0.0
1519,0.03,1757,0.0
1519,0.03,1758,0.0
1519,0.03,1759,0.0
1519,0.03,1760,0.0
1519,0.03,1761,0.0
1519,0.03,1762,0.0
1519,0.03,1763,0.0
1519,0.03,1764,0.0
1519,0.03,1765,0.0
1519,0.03,1766,0.0
1519,0.03,1767,0.0
1519,0.03,1768,0.0
1519,0.03,1769,0.0
1519,0.03,1770,0.0
1519,0.03,1771,0.0
1519,0.03,1772,0.0
1519,0.03,1773,0.0
1519,0.03,1774,0.0
1519,0.03,1775,0.0
1519,0.03,1776,0.0
1519,0.03,1777,0.0
1519,0.03,1778,0.0
1519,0.03,1779,0.0
1519,0.03,1780,0.0
1519,0.03,1781,0.0
1519,0.03,1782,0.0
1519,0.03,1783,0.0
1519,0.03,1784,0.0
1519,0.03,1785,0.0
1519,0.03,1786,0.0
1519,0.03,1787,0.0
1519,0.03,1788,0.0
1519,0.03,1789,0.0
1519,0.03,1790,0.0
1519,0.03,1791,0.0
1519,0.03,1792,0.0
1519,0.03,1793,0.0
1519,0.03,1794,0.0
1519,0.03,1795,0.0
1519,0.03,1796,0.0
1519,0.03,1797,0.0
1519,0.03,1798,0.0
1519,0.03,1799,0.0
1519,0.03,1800,0.0
1519,0.03,1801,0.0
1519,0.03,1802,0.0
1519,0.03,1803,0.0
1519,0.03,1804,0.0
1519,0.03,1805,0.0
1519,0.03,1806,0.0
1519,0.03,1807,0.0
1519,0.03,1808,0.0
1519,0.03,1809,0.0
1519,0.03,1810,0.0
1519,0.03,1811,0.0
1519,0.03,1812,0.0
1519,0.03,1813,0.0
1519,0.03,1814,0.0
1519,0.03,1815,0.25
1519,0.03,1816,0.0
1519,0.03,1817,0.0
1519,0.03,1818,0.0
1519,0.03,1819,0.0
1519,0.03,1820,0.0
1519,0.03,1821,0.0
1519,0.03,1822,0.0
1519,0.03,1823,0.0
1519,0.03,1824,0.0
1519,0.03,1825,0.0
1519,0.03,1826,0.0
1519,0.03,1827,0.0
1519,0.03,1828,0.0
1519,0.03,1829,0.0
1519,0.03,1830,0.0
1519,0.03,1831,0.0
1519,0.03,1832,0.0
1519,0.03,1833,0.0
1519,0.03,1834,0.0
1519,0.03,1835,0.0
1519,0.03,1836,0.0
1519,0.03,1837,0.0
1519,0.03,1838,0.0
1519,0.03,1839,0.0
1519,0.03,1840,0.0
1519,0.03,1841,0.0
1519,0.03,1842,0.0
1519,0.03,1843,0.0
1519,0.03,1844,0.0
1519,0.03,1845,0.0
1519,0.03,1846,0.0
1519,0.03,1847,0.0
1519,0.03,1848,0.0
1519,0.03,1849,0.0
1519,0.03,1850,0.1429
1519,0.03,1851,0.25
1519,0.03,1852,0.0
1519,0.03,1853,0.0
1519,0.03,1854,0.0
1519,0.03,1855,0.1429
1519,0.03,1856,0.0
1519,0.03,1857,0.0
1519,0.03,1858,0.2857
1519,0.03,1859,0.0
1519,0.03,1860,0.0
1519,0.03,1861,0.0
1519,0.03,1862,0.0
1519,0.03,1863,0.0
1519,0.03,1864,0.0
1519,0.03,1865,0.0
1519,0.03,1866,0.0
1519,0.03,1867,0.0
1519,0.03,1868,0.7143
1519,0.03,1869,0.7143
1519,0.03,1870,0.0
1519,0.03,1871,0.0
1519,0.03,1872,0.1429
1519,0.03,1873,0.0
1519,0.03,1874,0.0
1519,0.03,1875,0.0
1519,0.03,1876,0.0
1519,0.03,1877,0.0
1519,0.03,1878,0.0
1519,0.03,1879,0.0
1519,0.03,1880,0.0
1519,0.03,1881,0.0
1519,0.03,1882,0.0
1519,0.03,1883,0.0
1519,0.03,1884,0.125
1519,0.03,1885,0.2857
1519,0.03,1886,0.0
1519,0.03,1887,0.0
1519,0.03,1888,0.0
1519,0.03,1889,0.0
1519,0.03,1890,0.0
1519,0.03,1891,0.0
1519,0.03,1892,0.0
1519,0.03,1893,0.0
1519,0.03,1894,0.0
1519,0.03,1895,0.0
1519,0.03,1896,0.1429
1519,0.03,1897,0.0
1519,0.03,1898,0.0
1519,0.03,1899,0.0
1519,0.03,1900,0.0
1519,0.03,1901,0.2857
1519,0.03,1902,0.0
1519,0.03,1903,0.0
1519,0.03,1904,0.0
1519,0.03,1905,0.0
1519,0.03,1906,0.0
1519,0.03,1907,0.0
1519,0.03,1908,0.0
1519,0.03,1909,0.0
1519,0.03,1910,0.0
1519,0.03,1911,0.0
1519,0.03,1912,0.0
1519,0.03,1913,0.0
1519,0.03,1914,0.0
1519,0.03,1915,0.0
1519,0.03,1916,0.0
1519,0.03,1917,0.0
1519,0.03,1918,0.0
1519,0.03,1919,0.0
1519,0.03,1920,0.0
1519,0.03,1921,0.0
1519,0.03,1922,0.0
1519,0.03,1923,0.0
1519,0.03,1924,0.0
1519,0.03,1925,0.0
1519,0.03,1926,0.0
1519,0.03,1927,0.0
1519,0.03,1928,0.0
1519,0.03,1929,0.0
1519,0.03,1930,0.0
1519,0.03,1931,0.0
1519,0.03,1932,0.7143
1519,0.03,1933,0.125
1519,0.03,1934,0.0
1519,0.03,1935,0.0
1519,0.03,1936,0.0
1519,0.03,1937,0.0
1519,0.03,1938,0.0
1519,0.03,1939,0.125
1519,0.03,1940,0.4286
1519,0.03,1941,0.2857
1519,0.03,1942,0.0
1519,0.03,1943,0.0
1519,0.03,1944,0.25
1519,0.03,1945,0.0
1519,0.03,1946,0.0
1519,0.03,1947,0.0
1519,0.03,1948,0.0
1519,0.03,1949,0.0
1519,0.03,1950,0.25
1519,0.03,1951,0.4286
1519,0.03,1952,0.1429
1519,0.03,1953,0.0
1519,0.03,1954,0.0
1519,0.03,1955,0.0
1519,0.03,1956,0.0
1519,0.03,1957,0.0
1519,0.03,1958,0.0
1519,0.03,1959,1.0
1519,0.03,1960,0.2857
1519,0.03,1961,0.0
1519,0.03,1962,0.0
1519,0.03,1963,0.0
1519,0.03,1964,0.0
1519,0.03,1965,0.0
1519,0.03,1966,0.0
1519,0.03,1967,0.2857
1519,0.03,1968,0.0
1519,0.03,1969,0.0
1519,0.03,1970,0.0
1519,0.03,1971,0.5714
1519,0.03,1972,0.0
1519,0.03,1973,0.0
1519,0.03,1974,0.0
1519,0.03,1975,0.25
1519,0.03,1976,0.1429
1519,0.03,1977,0.0
1519,0.03,1978,0.0
1519,0.03,1979,0.0
1519,0.03,1980,0.25
1519,0.03,1981,0.0
1519,0.03,1982,0.0
1519,0.03,1983,0.0
1519,0.03,1984,0.0
1519,0.03,1985,0.0
1519,0.03,1986,0.0
1519,0.03,1987,0.0
1519,0.03,1988,0.0
1519,0.03,1989,0.0
1519,0.03,1990,0.0
1519,0.03,1991,0.0
1519,0.03,1992,0.1429
1519,0.03,1993,0.5714
1519,0.03,1994,0.0
1519,0.03,1995,0.0
1519,0.03,1996,0.0
1519,0.03,1997,0.0
1519,0.03,1998,0.0
1519,0.03,1999,0.0
0754,0.2995,0,1.0
0754,0.2995,1,1.0
0754,0.2995,2,1.0
0754,0.2995,3,1.0
0754,0.2995,4,1.0
0754,0.2995,5,1.0
0754,0.2995,6,1.0
0754,0.2995,7,1.0
0754,0.2995,8,1.0
0754,0.2995,9,1.0
0754,0.2995,10,1.0
0754,0.2995,11,1.0
0754,0.2995,12,1.0
0754,0.2995,13,1.0
0754,0.2995,14,1.0
0754,0.2995,15,1.0
0754,0.2995,16,1.0
0754,0.2995,17,1.0
0754,0.2995,18,1.0
0754,0.2995,19,1.0
0754,0.2995,20,1.0
0754,0.2995,21,1.0
0754,0.2995,22,1.0
0754,0.2995,23,1.0
0754,0.2995,24,1.0
0754,0.2995,25,1.0
0754,0.2995,26,0.125
0754,0.2995,27,0.0
0754,0.2995,28,0.0
0754,0.2995,29,0.0
0754,0.2995,30,0.0
0754,0.2995,31,0.0
0754,0.2995,32,0.0
0754,0.2995,33,0.0
0754,0.2995,34,0.0
0754,0.2995,35,0.0
0754,0.2995,36,0.0
0754,0.2995,37,0.0
0754,0.2995,38,0.0
0754,0.2995,39,0.0
0754,0.2995,40,0.0
0754,0.2995,41,0.0
0754,0.2995,42,0.0
0754,0.2995,43,0.0
0754,0.2995,44,0.0
0754,0.2995,45,0.0
0754,0.2995,46,0.0
0754,0.2995,47,0.0
0754,0.2995,48,0.0
0754,0.2995,49,0.0
0754,0.2995,50,0.0
0754,0.2995,51,0.0
0754,0.2995,52,0.0
0754,0.2995,53,0.0
0754,0.2995,54,0.0
0754,0.2995,55,0.0
0754,0.2995,56,0.0
0754,0.2995,57,0.0
0754,0.2995,58,0.0
0754,0.2995,59,0.0
0754,0.2995,60,0.0
0754,0.2995,61,0.0
0754,0.2995,62,0.0
